.id,age,smsarank,esr,ftpt79,earnhre,educ,ethrace
4,31,Atlanta,Employed-At Work,Employed full-time,,HS,whites
4,53,Atlanta,Employed-At Work,Employed full-time,,BA,whites
4,23,Atlanta,Employed-At Work,Employed full-time,,BA,whites
4,53,Atlanta,Employed-At Work,Employed full-time,,HS,others
4,47,Atlanta,Employed-At Work,Employed PT,,HS,others
4,52,Atlanta,Employed-At Work,Employed full-time,,HS,whites
4,16,Atlanta,School,Not In Labor Force,,lessHS,whites
4,18,Atlanta,Employed-At Work,Employed full-time,630.0,lessHS,whites
4,67,Atlanta,Other (Includes Retired),Not In Labor Force,,lessHS,whites
4,62,Atlanta,Housework,Not In Labor Force,,HS,whites
4,31,Atlanta,Employed-At Work,Employed full-time,575.0,HS,whites
4,52,Atlanta,Employed-At Work,Employed full-time,,HS,others
4,21,Atlanta,Employed-At Work,Employed full-time,,HS,others
4,34,Atlanta,Employed-At Work,Employed full-time,600.0,lessHS,others
4,45,Atlanta,Employed-At Work,Employed full-time,1047.0,HS,others
4,57,Atlanta,Employed-At Work,Employed PT,,BA,whites
4,54,Atlanta,Employed-At Work,Employed full-time,,BA,whites
4,70,Atlanta,Employed-At Work,Employed full-time,875.0,lessHS,whites
4,68,Atlanta,Other (Includes Retired),Not In Labor Force,,HS,whites
4,73,Atlanta,Other (Includes Retired),Not In Labor Force,,HS,whites
4,71,Atlanta,Housework,Not In Labor Force,,lessHS,whites
4,89,Atlanta,Other (Includes Retired),Not In Labor Force,,lessHS,whites
4,57,Atlanta,Employed-At Work,Employed full-time,,BA,whites
4,44,Atlanta,Housework,Not In Labor Force,,HS,whites
4,19,Atlanta,Employed-At Work,Employed PT,1100.0,HS,whites
4,40,Atlanta,Employed-At Work,Employed full-time,,HS,whites
4,40,Atlanta,Housework,Not In Labor Force,,BA,whites
4,30,Atlanta,Employed-At Work,Employed full-time,,BA,whites
4,30,Atlanta,Housework,Not In Labor Force,,BA,whites
4,33,Atlanta,Employed-At Work,Employed full-time,875.0,HS,blacks
4,28,Atlanta,Housework,Not In Labor Force,,HS,blacks
4,47,Atlanta,Other (Includes Retired),Not In Labor Force,,lessHS,blacks
4,37,Atlanta,Employed-At Work,Employed full-time,525.0,lessHS,blacks
4,18,Atlanta,Employed-At Work,Employed PT,335.0,lessHS,blacks
4,17,Atlanta,Employed-Absent,Employed PT,335.0,lessHS,blacks
4,53,Atlanta,Employed-At Work,Employed PT,,lessHS,blacks
4,49,Atlanta,Unemployed-Looking,Unemployed FT,,lessHS,blacks
4,39,Atlanta,Employed-At Work,Employed full-time,771.0,lessHS,blacks
4,70,Atlanta,Other (Includes Retired),Not In Labor Force,,HS,whites
4,42,Atlanta,Employed-At Work,Employed full-time,,BA,whites
4,18,Atlanta,Employed-At Work,Employed PT,365.0,HS,whites
4,19,Atlanta,Employed-At Work,Employed PT,335.0,HS,whites
4,23,Atlanta,Unemployed-Looking,Unemployed FT,,HS,whites
4,54,Atlanta,Employed-At Work,Part-time For Economic Reasons,400.0,HS,whites
4,27,Atlanta,Employed-At Work,Employed full-time,,BA,whites
4,35,Atlanta,Employed-At Work,Employed full-time,,BA,whites
4,34,Atlanta,Employed-At Work,Employed full-time,,BA,whites
4,75,Atlanta,Other (Includes Retired),Not In Labor Force,,BA,whites
4,27,Atlanta,Employed-At Work,Employed full-time,600.0,HS,whites
4,43,Atlanta,Employed-At Work,Employed PT,1000.0,BA,whites
4,65,Atlanta,Other (Includes Retired),Not In Labor Force,,HS,whites
4,56,Atlanta,Housework,Not In Labor Force,,HS,whites
4,52,Atlanta,Other (Includes Retired),Not In Labor Force,,lessHS,blacks
4,28,Atlanta,Employed-At Work,Part-time For Economic Reasons,335.0,lessHS,blacks
4,33,Atlanta,Housework,Not In Labor Force,,HS,blacks
4,23,Atlanta,Unemployed-Looking,Unemployed FT,,HS,blacks
4,28,Atlanta,Employed-At Work,Part-time For Economic Reasons,345.0,BA,blacks
4,25,Atlanta,Unemployed-Looking,Unemployed FT,,lessHS,blacks
4,41,Atlanta,Employed-At Work,Employed full-time,,lessHS,blacks
4,75,Atlanta,Other (Includes Retired),Not In Labor Force,,lessHS,blacks
4,75,Atlanta,Housework,Not In Labor Force,,lessHS,blacks
4,51,Atlanta,Unable to work/Disabled,Not In Labor Force,,lessHS,blacks
4,41,Atlanta,Employed-At Work,Employed full-time,922.0,HS,blacks
4,19,Atlanta,Employed-At Work,Employed full-time,400.0,HS,blacks
4,27,Atlanta,Employed-At Work,Employed full-time,750.0,lessHS,others
4,27,Atlanta,Housework,Not In Labor Force,,lessHS,others
4,47,Atlanta,Employed-At Work,Employed full-time,,HS,whites
4,42,Atlanta,Employed-At Work,Employed full-time,,BA,whites
4,39,Atlanta,Employed-At Work,Employed PT,,BA,whites
4,35,Atlanta,Employed-At Work,Employed full-time,,HS,others
4,35,Atlanta,Employed-At Work,Employed full-time,,HS,others
4,29,Atlanta,Employed-At Work,Employed full-time,,BA,whites
4,29,Atlanta,Unemployed-Looking,Unemployed PT,,BA,whites
4,53,Atlanta,Employed-At Work,Employed full-time,625.0,HS,whites
4,51,Atlanta,Employed-At Work,Employed full-time,825.0,HS,others
4,42,Atlanta,Employed-At Work,Employed full-time,,BA,blacks
4,33,Atlanta,Employed-At Work,Employed full-time,,HS,blacks
4,23,Atlanta,Employed-At Work,Employed full-time,,HS,whites
4,22,Atlanta,Employed-At Work,Employed full-time,,HS,whites
4,32,Atlanta,Employed-At Work,Employed full-time,,HS,whites
4,35,Atlanta,Employed-At Work,Employed full-time,,HS,whites
4,24,Atlanta,Employed-At Work,Employed full-time,,HS,whites
4,25,Atlanta,Employed-At Work,Employed full-time,563.0,HS,whites
4,24,Atlanta,Employed-At Work,Employed PT,350.0,BA,hispanics
4,17,Atlanta,School,Not In Labor Force,,HS,whites
4,20,Atlanta,School,Not In Labor Force,,HS,hispanics
4,51,Atlanta,Other (Includes Retired),Not In Labor Force,,HS,whites
4,45,Atlanta,Employed-At Work,Employed full-time,,HS,whites
4,16,Atlanta,Employed-At Work,Employed PT,333.0,lessHS,whites
4,23,Atlanta,Employed-At Work,Employed full-time,1348.0,HS,whites
4,23,Atlanta,Employed-At Work,Employed full-time,1348.0,HS,whites
4,22,Atlanta,Employed-At Work,Employed full-time,400.0,lessHS,whites
4,22,Atlanta,Unemployed-Looking,Unemployed FT,,HS,whites
4,36,Atlanta,Employed-At Work,Employed full-time,,HS,whites
4,33,Atlanta,Employed-At Work,Employed full-time,,HS,whites
4,44,Atlanta,Employed-At Work,Employed full-time,,BA,whites
4,42,Atlanta,Housework,Not In Labor Force,,BA,whites
4,19,Atlanta,School,Not In Labor Force,,HS,whites
4,17,Atlanta,School,Not In Labor Force,,lessHS,whites
4,49,Atlanta,Employed-At Work,Employed full-time,,BA,whites
4,45,Atlanta,Housework,Not In Labor Force,,BA,whites
4,21,Atlanta,School,Not In Labor Force,,BA,whites
4,35,Atlanta,Employed-At Work,Employed full-time,,BA,whites
4,31,Atlanta,Employed-At Work,Employed full-time,,BA,whites
4,56,Atlanta,Employed-At Work,Employed full-time,,BA,whites
4,55,Atlanta,Employed-At Work,Employed full-time,,BA,whites
4,60,Atlanta,Housework,Not In Labor Force,,HS,whites
4,19,Atlanta,School,Not In Labor Force,,HS,whites
4,73,Atlanta,Other (Includes Retired),Not In Labor Force,,lessHS,whites
4,75,Atlanta,Other (Includes Retired),Not In Labor Force,,HS,whites
4,41,Atlanta,Employed-At Work,Employed full-time,,BA,whites
4,19,Atlanta,Other (Includes Retired),Not In Labor Force,,HS,whites
4,35,Atlanta,Employed-At Work,Employed full-time,,HS,whites
4,54,Atlanta,Employed-At Work,Employed full-time,,HS,whites
4,55,Atlanta,Employed-At Work,Employed full-time,,HS,whites
4,39,Atlanta,Employed-At Work,Employed full-time,7733.0,BA,whites
4,39,Atlanta,Employed-At Work,Employed full-time,,BA,whites
4,55,Atlanta,Employed-At Work,Employed full-time,625.0,HS,whites
4,55,Atlanta,Housework,Not In Labor Force,,HS,whites
4,43,Atlanta,Employed-At Work,Employed full-time,,HS,whites
4,40,Atlanta,Housework,Not In Labor Force,,HS,whites
4,16,Atlanta,School,Not In Labor Force,,lessHS,whites
4,26,Atlanta,Employed-At Work,Employed full-time,,HS,whites
4,22,Atlanta,Employed-At Work,Employed full-time,590.0,HS,whites
4,32,Atlanta,Employed-At Work,Employed full-time,,BA,whites
4,29,Atlanta,Employed-At Work,Employed full-time,,BA,whites
4,58,Atlanta,Employed-At Work,Employed full-time,,HS,whites
4,54,Atlanta,Housework,Not In Labor Force,,HS,whites
4,32,Atlanta,Employed-At Work,Employed full-time,,BA,whites
4,43,Atlanta,Employed-At Work,Employed full-time,,BA,whites
4,41,Atlanta,Housework,Not In Labor Force,,BA,whites
4,19,Atlanta,School,Not In Labor Force,,HS,whites
4,16,Atlanta,School,Not In Labor Force,,lessHS,whites
4,61,Atlanta,Other (Includes Retired),Not In Labor Force,,BA,whites
4,56,Atlanta,Housework,Not In Labor Force,,HS,whites
4,53,Atlanta,Unemployed-Looking,Unemployed FT,,HS,whites
4,40,Atlanta,Housework,Not In Labor Force,,HS,whites
4,30,Atlanta,Employed-At Work,Employed full-time,550.0,HS,whites
4,64,Atlanta,Other (Includes Retired),Not In Labor Force,,HS,whites
4,63,Atlanta,Employed-At Work,Employed full-time,,BA,whites
4,63,Atlanta,Other (Includes Retired),Not In Labor Force,,BA,whites
4,53,Atlanta,Housework,Not In Labor Force,,BA,whites
4,53,Atlanta,Employed-At Work,Employed full-time,,BA,whites
4,42,Atlanta,Employed-At Work,Employed full-time,,BA,blacks
4,32,Atlanta,Employed-At Work,Employed full-time,,HS,whites
4,45,Atlanta,Employed-At Work,Employed full-time,,BA,whites
4,52,Los Angeles,Employed-At Work,Employed full-time,600.0,lessHS,hispanics
4,53,Los Angeles,Housework,Not In Labor Force,,lessHS,hispanics
4,22,Los Angeles,Employed-At Work,Employed full-time,600.0,lessHS,hispanics
4,18,Los Angeles,Employed-At Work,Employed full-time,400.0,lessHS,hispanics
4,17,Los Angeles,School,Not In Labor Force,,lessHS,hispanics
4,35,Los Angeles,Employed-At Work,Employed full-time,1000.0,HS,whites
4,36,Los Angeles,Other (Includes Retired),Not In Labor Force,,HS,whites
4,38,Los Angeles,Employed-At Work,Employed full-time,,HS,blacks
4,30,Los Angeles,Employed-Absent,Employed full-time,,HS,blacks
4,42,Los Angeles,Employed-At Work,Employed full-time,,HS,blacks
4,40,Los Angeles,Employed-At Work,Employed full-time,1200.0,HS,blacks
4,31,Los Angeles,Employed-At Work,Part-time For Economic Reasons,,BA,whites
4,26,Los Angeles,Employed-At Work,Employed full-time,,HS,whites
4,46,Los Angeles,Employed-At Work,Employed full-time,,HS,hispanics
4,24,Los Angeles,Employed-At Work,Employed full-time,700.0,BA,whites
4,20,Los Angeles,Other (Includes Retired),Not In Labor Force,,HS,whites
4,18,Los Angeles,Employed-At Work,Employed PT,550.0,lessHS,whites
4,46,Los Angeles,Employed-At Work,Employed full-time,,BA,whites
4,41,Los Angeles,Employed-At Work,Employed full-time,800.0,BA,whites
4,28,Los Angeles,Employed-At Work,Employed full-time,1200.0,HS,whites
4,28,Los Angeles,Housework,Not In Labor Force,,HS,whites
4,54,Los Angeles,Employed-At Work,Employed full-time,,HS,whites
4,45,Los Angeles,Employed-At Work,Employed full-time,550.0,lessHS,hispanics
4,22,Los Angeles,School,Not In Labor Force,,HS,hispanics
4,20,Los Angeles,School,Not In Labor Force,,HS,hispanics
4,39,Los Angeles,Housework,Not In Labor Force,,lessHS,hispanics
4,22,Los Angeles,Unemployed-Looking,Unemployed FT,,lessHS,hispanics
4,22,Los Angeles,Employed-At Work,Part-time For Economic Reasons,400.0,lessHS,hispanics
4,20,Los Angeles,Employed-At Work,Employed full-time,650.0,lessHS,hispanics
4,17,Los Angeles,School,Not In Labor Force,,lessHS,hispanics
4,41,Los Angeles,Employed-At Work,Employed full-time,412.0,lessHS,hispanics
4,39,Los Angeles,Housework,Not In Labor Force,,lessHS,hispanics
4,20,Los Angeles,Employed-At Work,Employed full-time,450.0,HS,hispanics
4,16,Los Angeles,School,Not In Labor Force,,lessHS,hispanics
4,18,Los Angeles,Housework,Not In Labor Force,,lessHS,hispanics
4,36,Los Angeles,Housework,Not In Labor Force,,lessHS,hispanics
4,38,Los Angeles,Employed-At Work,Employed full-time,500.0,lessHS,hispanics
4,39,Los Angeles,Employed-At Work,Employed full-time,,HS,whites
4,44,Los Angeles,Employed-At Work,Employed PT,,HS,whites
4,55,Los Angeles,Employed-At Work,Employed full-time,,BA,whites
4,54,Los Angeles,Employed-Absent,Employed PT,,HS,whites
4,41,Los Angeles,Employed-At Work,Employed full-time,,BA,whites
4,40,Los Angeles,Housework,Not In Labor Force,,HS,whites
4,63,Los Angeles,Other (Includes Retired),Not In Labor Force,,HS,whites
4,64,Los Angeles,Housework,Not In Labor Force,,HS,whites
4,84,Los Angeles,Other (Includes Retired),Not In Labor Force,,lessHS,whites
4,34,Los Angeles,Employed-At Work,Employed full-time,1078.0,lessHS,whites
4,31,Los Angeles,Employed-At Work,Employed full-time,1130.0,lessHS,whites
4,60,Los Angeles,Other (Includes Retired),Not In Labor Force,,lessHS,hispanics
4,46,Los Angeles,Employed-At Work,Employed full-time,377.0,HS,whites
4,83,Los Angeles,Other (Includes Retired),Not In Labor Force,,BA,whites
4,71,Los Angeles,Other (Includes Retired),Not In Labor Force,,BA,whites
4,65,Los Angeles,Other (Includes Retired),Not In Labor Force,,HS,hispanics
4,65,Los Angeles,Other (Includes Retired),Not In Labor Force,,HS,whites
4,62,Los Angeles,Other (Includes Retired),Not In Labor Force,,HS,whites
4,39,Los Angeles,Unemployed-Looking,Unemployed FT,,lessHS,blacks
4,33,Los Angeles,Employed-At Work,Employed full-time,500.0,lessHS,blacks
4,79,Los Angeles,Housework,Not In Labor Force,,HS,whites
4,26,Los Angeles,Employed-At Work,Employed full-time,1115.0,HS,whites
4,25,Los Angeles,Employed-At Work,Employed full-time,,HS,whites
4,54,Los Angeles,Employed-At Work,Employed full-time,,HS,whites
4,29,Los Angeles,Employed-At Work,Employed full-time,,HS,whites
4,27,Los Angeles,Employed-At Work,Employed full-time,,HS,whites
4,27,Los Angeles,Employed-At Work,Employed full-time,600.0,HS,blacks
4,26,Los Angeles,Employed-At Work,Employed full-time,,HS,blacks
4,29,Los Angeles,Employed-At Work,Employed full-time,,HS,blacks
4,32,Los Angeles,Employed-At Work,Employed full-time,500.0,HS,whites
4,31,Los Angeles,Employed-At Work,Employed full-time,,HS,whites
4,40,Los Angeles,Employed-At Work,Employed full-time,335.0,lessHS,hispanics
4,18,Los Angeles,Employed-At Work,Employed full-time,472.0,lessHS,hispanics
4,17,Los Angeles,Unemployed-Looking,Unemployed FT,,lessHS,hispanics
4,39,Los Angeles,Employed-At Work,Employed full-time,835.0,lessHS,hispanics
4,34,Los Angeles,Housework,Not In Labor Force,,lessHS,hispanics
4,32,Los Angeles,Employed-At Work,Part-time For Economic Reasons,335.0,HS,blacks
4,41,Los Angeles,Other (Includes Retired),Not In Labor Force,,HS,blacks
4,51,Los Angeles,Employed-At Work,Part-time For Economic Reasons,600.0,lessHS,blacks
4,50,Los Angeles,Unable to work/Disabled,Not In Labor Force,,HS,blacks
4,39,Los Angeles,Employed-At Work,Employed full-time,790.0,HS,blacks
4,27,Los Angeles,Housework,Not In Labor Force,,HS,blacks
4,35,Los Angeles,Employed-At Work,Employed full-time,830.0,lessHS,hispanics
4,34,Los Angeles,Housework,Not In Labor Force,,lessHS,hispanics
4,31,Los Angeles,Housework,Not In Labor Force,,lessHS,hispanics
4,27,Los Angeles,Employed-At Work,Employed full-time,750.0,lessHS,whites
4,22,Los Angeles,Housework,Not In Labor Force,,lessHS,others
4,23,Los Angeles,Other (Includes Retired),Not In Labor Force,,lessHS,hispanics
4,29,Los Angeles,Employed-At Work,Employed full-time,,HS,hispanics
4,74,Los Angeles,Employed-At Work,Part-time For Economic Reasons,,HS,whites
4,27,Los Angeles,Unemployed-Looking,Unemployed FT,,BA,whites
4,26,Los Angeles,Other (Includes Retired),Not In Labor Force,,HS,hispanics
4,59,Los Angeles,Employed-At Work,Employed full-time,600.0,HS,whites
4,59,Los Angeles,Employed-At Work,Employed full-time,,BA,whites
4,43,Los Angeles,Employed-At Work,Employed full-time,,HS,whites
4,40,Los Angeles,Employed-At Work,Employed full-time,,HS,whites
4,19,Los Angeles,Employed-At Work,Employed PT,345.0,HS,whites
4,41,Los Angeles,Employed-At Work,Employed full-time,,BA,whites
4,65,Los Angeles,Employed-At Work,Employed PT,,HS,whites
4,64,Los Angeles,Housework,Not In Labor Force,,HS,whites
4,74,Los Angeles,Other (Includes Retired),Not In Labor Force,,HS,whites
4,64,Los Angeles,Employed-At Work,Employed PT,,BA,whites
4,65,Los Angeles,Employed-At Work,Employed full-time,,BA,whites
4,37,Los Angeles,Employed-At Work,Employed full-time,,BA,whites
4,55,Los Angeles,Employed-At Work,Employed full-time,,BA,whites
4,40,Los Angeles,School,Not In Labor Force,,BA,whites
4,41,Los Angeles,Employed-At Work,Employed full-time,,BA,whites
4,35,Los Angeles,Employed-At Work,Employed full-time,,BA,hispanics
4,45,Los Angeles,Employed-At Work,Employed full-time,,BA,whites
4,50,Los Angeles,Employed-At Work,Employed PT,,BA,whites
4,56,Los Angeles,Employed-At Work,Employed full-time,1000.0,HS,whites
4,57,Los Angeles,Housework,Not In Labor Force,,HS,whites
4,29,Los Angeles,Other (Includes Retired),Not In Labor Force,,HS,whites
4,48,Los Angeles,School,Not In Labor Force,,HS,whites
4,22,Los Angeles,Employed-At Work,Employed PT,770.0,HS,whites
4,18,Los Angeles,Employed-At Work,Employed full-time,400.0,HS,whites
4,50,Los Angeles,Employed-At Work,Employed full-time,,BA,whites
4,50,Los Angeles,Housework,Not In Labor Force,,BA,whites
4,17,Los Angeles,School,Not In Labor Force,,lessHS,whites
4,17,Los Angeles,School,Not In Labor Force,,lessHS,others
4,54,Los Angeles,Employed-At Work,Employed full-time,,BA,whites
4,56,Los Angeles,Employed-At Work,Employed full-time,,BA,whites
4,18,Los Angeles,Employed-At Work,Employed full-time,,HS,whites
4,17,Los Angeles,School,Not In Labor Force,,HS,whites
4,78,Los Angeles,Other (Includes Retired),Not In Labor Force,,lessHS,whites
4,81,Los Angeles,Housework,Not In Labor Force,,lessHS,whites
4,44,Los Angeles,Employed-At Work,Employed full-time,700.0,lessHS,hispanics
4,34,Los Angeles,Housework,Not In Labor Force,,lessHS,hispanics
4,25,Los Angeles,School,Not In Labor Force,,HS,whites
4,25,Los Angeles,Employed-At Work,Employed full-time,725.0,HS,whites
4,45,Los Angeles,Unemployed-Looking,Unemployed FT,,BA,whites
4,36,Los Angeles,Housework,Not In Labor Force,,HS,whites
4,59,Los Angeles,Employed-At Work,Employed full-time,,BA,whites
4,59,Los Angeles,Employed-At Work,Employed full-time,,BA,whites
4,55,Los Angeles,Employed-At Work,Employed full-time,,HS,whites
4,52,Los Angeles,Employed-At Work,Employed full-time,725.0,HS,whites
4,52,Los Angeles,Employed-At Work,Employed full-time,,BA,whites
4,52,Los Angeles,Employed-At Work,Employed full-time,,BA,whites
4,22,Los Angeles,School,Not In Labor Force,,HS,whites
4,26,Los Angeles,School,Not In Labor Force,,BA,whites
4,23,Los Angeles,Housework,Not In Labor Force,,BA,whites
4,55,Los Angeles,Employed-At Work,Employed full-time,,HS,whites
4,53,Los Angeles,Employed-At Work,Employed full-time,,HS,whites
4,29,Los Angeles,Employed-At Work,Employed full-time,,HS,whites
4,35,Los Angeles,Employed-At Work,Employed full-time,536.0,lessHS,blacks
4,40,Los Angeles,Employed-At Work,Employed full-time,800.0,lessHS,blacks
4,51,Los Angeles,Unemployed-Looking,Unemployed FT,,HS,blacks
4,21,Los Angeles,Other (Includes Retired),Not In Labor Force,,lessHS,blacks
4,18,Los Angeles,School,Not In Labor Force,,lessHS,blacks
4,23,Los Angeles,Employed-At Work,Employed full-time,,HS,blacks
4,32,Los Angeles,Employed-At Work,Employed full-time,,lessHS,blacks
4,59,Los Angeles,Other (Includes Retired),Not In Labor Force,,lessHS,whites
4,54,Los Angeles,Employed-At Work,Employed PT,380.0,HS,whites
4,21,Los Angeles,Employed-At Work,Employed PT,482.0,HS,whites
4,43,Los Angeles,Employed-At Work,Employed full-time,,HS,others
4,32,Los Angeles,Employed-At Work,Employed full-time,,HS,whites
4,31,Los Angeles,Employed-At Work,Employed full-time,1100.0,lessHS,whites
4,30,Los Angeles,Employed-Absent,Employed PT,1000.0,HS,whites
4,54,Los Angeles,Employed-At Work,Part-time For Economic Reasons,1300.0,lessHS,whites
4,58,Los Angeles,Employed-At Work,Part-time For Economic Reasons,600.0,lessHS,whites
4,34,Los Angeles,Employed-At Work,Employed full-time,335.0,lessHS,whites
4,19,Los Angeles,School,Not In Labor Force,,HS,whites
4,25,Los Angeles,Employed-At Work,Employed full-time,782.0,HS,blacks
4,26,Los Angeles,Employed-At Work,Employed full-time,859.0,HS,blacks
4,61,Los Angeles,Employed-At Work,Employed full-time,730.0,BA,others
4,62,Los Angeles,Housework,Not In Labor Force,,BA,others
4,27,Los Angeles,Employed-At Work,Employed full-time,700.0,BA,others
4,25,Los Angeles,Employed-At Work,Employed PT,500.0,BA,others
4,27,Los Angeles,Employed-At Work,Employed full-time,775.0,HS,whites
4,33,Los Angeles,Employed-At Work,Employed full-time,500.0,BA,whites
4,32,Los Angeles,Employed-At Work,Employed full-time,924.0,HS,hispanics
4,31,Los Angeles,Employed-At Work,Employed full-time,500.0,HS,hispanics
4,57,Los Angeles,Employed-At Work,Employed PT,407.0,HS,whites
4,20,Los Angeles,Employed-At Work,Part-time For Economic Reasons,,HS,whites
4,55,Los Angeles,Employed-At Work,Employed full-time,,HS,whites
4,49,Los Angeles,Employed-At Work,Employed full-time,,HS,whites
4,34,Los Angeles,Employed-At Work,Employed full-time,800.0,BA,whites
4,33,Los Angeles,Employed-At Work,Employed PT,650.0,HS,whites
4,40,Los Angeles,Employed-At Work,Employed full-time,,HS,whites
4,66,Los Angeles,Other (Includes Retired),Not In Labor Force,,lessHS,whites
4,62,Los Angeles,Housework,Not In Labor Force,,HS,whites
4,66,Los Angeles,Other (Includes Retired),Not In Labor Force,,HS,whites
4,63,Los Angeles,Housework,Not In Labor Force,,HS,whites
4,33,Los Angeles,Employed-At Work,Employed full-time,,BA,whites
4,34,Los Angeles,Employed-At Work,Employed full-time,1121.0,BA,whites
4,71,Los Angeles,Other (Includes Retired),Not In Labor Force,,HS,whites
4,67,Los Angeles,Housework,Not In Labor Force,,HS,whites
4,54,Los Angeles,Employed-At Work,Employed full-time,700.0,lessHS,whites
4,46,Los Angeles,Employed-Absent,Employed full-time,,BA,whites
4,46,Los Angeles,Other (Includes Retired),Not In Labor Force,,BA,whites
4,22,Los Angeles,School,Not In Labor Force,,HS,whites
4,20,Los Angeles,School,Not In Labor Force,,HS,whites
4,17,Los Angeles,Employed-At Work,Employed PT,335.0,lessHS,whites
4,60,Los Angeles,Employed-At Work,Employed full-time,,BA,whites
4,60,Los Angeles,Housework,Not In Labor Force,,BA,whites
4,32,Los Angeles,Employed-At Work,Employed full-time,,BA,hispanics
4,35,Los Angeles,Employed-At Work,Employed PT,,BA,hispanics
4,41,Los Angeles,Employed-At Work,Employed full-time,,HS,whites
4,19,Los Angeles,Employed-At Work,Employed full-time,,HS,whites
4,61,Los Angeles,Employed-At Work,Part-time For Economic Reasons,,lessHS,whites
4,59,Los Angeles,Employed-At Work,Employed full-time,1075.0,HS,whites
4,22,Los Angeles,Employed-At Work,Employed PT,1075.0,HS,whites
4,70,Los Angeles,Housework,Not In Labor Force,,HS,whites
4,65,Los Angeles,Other (Includes Retired),Not In Labor Force,,HS,whites
4,71,Los Angeles,Other (Includes Retired),Not In Labor Force,,HS,whites
4,30,Los Angeles,Employed-At Work,Employed full-time,1100.0,BA,whites
4,23,Los Angeles,Housework,Not In Labor Force,,HS,whites
4,55,Los Angeles,Employed-At Work,Employed full-time,,HS,whites
4,51,Los Angeles,Housework,Not In Labor Force,,lessHS,whites
4,83,Los Angeles,Other (Includes Retired),Not In Labor Force,,HS,whites
4,65,Los Angeles,Employed-At Work,Employed full-time,,lessHS,whites
4,61,Los Angeles,Housework,Not In Labor Force,,HS,whites
4,42,Los Angeles,Employed-At Work,Employed full-time,1175.0,HS,whites
4,42,Los Angeles,Employed-At Work,Employed full-time,515.0,lessHS,whites
4,20,Los Angeles,Housework,Not In Labor Force,,lessHS,whites
4,18,Los Angeles,Unemployed-Looking,Unemployed PT,,lessHS,whites
4,32,Los Angeles,Employed-At Work,Employed full-time,1152.0,lessHS,blacks
4,42,Los Angeles,Employed-Absent,Employed full-time,,HS,blacks
4,19,Los Angeles,School,Not In Labor Force,,HS,blacks
4,45,Los Angeles,Employed-At Work,Employed full-time,,HS,blacks
4,22,Los Angeles,Unemployed-Looking,Unemployed FT,,HS,blacks
4,25,Los Angeles,Unemployed-Looking,Unemployed FT,,HS,blacks
4,18,Los Angeles,School,Not In Labor Force,,lessHS,blacks
4,37,Los Angeles,Unemployed-Looking,Unemployed FT,,HS,blacks
4,37,Los Angeles,Employed-At Work,Employed full-time,1100.0,HS,blacks
4,18,Los Angeles,Unemployed-Looking,Unemployed FT,,lessHS,blacks
4,16,Los Angeles,School,Not In Labor Force,,lessHS,blacks
4,19,Los Angeles,Unemployed-Looking,Unemployed FT,,lessHS,blacks
4,30,Los Angeles,Housework,Not In Labor Force,,lessHS,blacks
4,73,Los Angeles,Other (Includes Retired),Not In Labor Force,,HS,others
4,67,Los Angeles,Housework,Not In Labor Force,,lessHS,blacks
4,46,Los Angeles,Employed-At Work,Employed full-time,650.0,lessHS,blacks
4,65,Los Angeles,Other (Includes Retired),Not In Labor Force,,lessHS,whites
4,42,Los Angeles,Employed-At Work,Employed full-time,500.0,HS,whites
4,66,Los Angeles,Employed-At Work,Employed PT,525.0,lessHS,whites
4,65,Los Angeles,Unemployed-Looking,Unemployed PT,,lessHS,whites
4,20,Los Angeles,Employed-Absent,Employed PT,700.0,HS,whites
4,24,Los Angeles,Employed-At Work,Employed full-time,995.0,HS,whites
4,23,Los Angeles,Unemployed-Looking,Unemployed FT,,HS,whites
4,22,Los Angeles,Unemployed-Looking,Unemployed FT,,HS,whites
4,68,Los Angeles,Housework,Not In Labor Force,,BA,whites
4,85,Los Angeles,Housework,Not In Labor Force,,lessHS,whites
4,85,Los Angeles,Housework,Not In Labor Force,,BA,whites
4,33,Los Angeles,Employed-At Work,Employed full-time,1200.0,HS,whites
4,32,Los Angeles,Employed-At Work,Employed PT,425.0,HS,hispanics
4,17,Los Angeles,School,Not In Labor Force,,lessHS,hispanics
4,30,Los Angeles,Employed-At Work,Employed full-time,700.0,HS,whites
4,34,Los Angeles,Employed-Absent,Employed full-time,,HS,whites
4,33,Los Angeles,Unemployed-Looking,Unemployed FT,,BA,whites
4,17,Los Angeles,Unemployed-Looking,Unemployed FT,,lessHS,whites
4,26,Los Angeles,Employed-At Work,Employed full-time,,HS,whites
4,24,Los Angeles,Employed-At Work,Part-time For Economic Reasons,1025.0,HS,whites
4,65,Los Angeles,Employed-At Work,Employed full-time,,HS,whites
4,43,Los Angeles,Employed-At Work,Employed full-time,900.0,HS,hispanics
4,42,Los Angeles,Employed-At Work,Employed PT,,HS,others
4,70,Los Angeles,Other (Includes Retired),Not In Labor Force,,lessHS,whites
4,75,Los Angeles,Housework,Not In Labor Force,,lessHS,whites
4,73,Los Angeles,Other (Includes Retired),Not In Labor Force,,HS,whites
4,73,Los Angeles,Housework,Not In Labor Force,,HS,whites
4,95,Los Angeles,Other (Includes Retired),Not In Labor Force,,lessHS,whites
